destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
2,0,0,55,0,3,1,0,5,3,1,1,8,1,0,4,1,2,0,1,1,1,0,1,0
2,0,0,80,0,1,1,0,5,3,1,1,8,1,0,4,1,2,0,1,1,0,0,1,0
2,0,0,80,0,4,0,0,5,3,1,1,8,1,0,4,1,2,0,1,0,0,1,0,0
2,0,0,55,0,0,1,0,5,3,1,1,8,1,0,4,1,2,0,1,0,0,0,1,0
2,0,0,55,0,2,0,0,5,3,1,1,8,1,0,4,1,2,0,1,1,0,0,1,1
0,0,0,55,2,0,1,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,1,0,80,2,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,1,0,80,3,0,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,1
0,1,0,55,2,4,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,2,0,80,1,0,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,2,0,80,1,4,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,2,0,80,1,3,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,2,0,80,2,0,1,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,0,1,1
0,2,0,55,2,0,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,1
0,2,0,55,3,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
1,0,0,55,3,3,1,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,1,0,0
1,0,0,55,3,1,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
1,0,0,80,3,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,0,1,0
2,0,0,55,0,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,1,0,1,0
2,0,0,55,0,3,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,1,0,1,0
2,0,0,80,0,1,1,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,1
2,0,0,80,0,4,0,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,1,0,0
2,0,0,55,0,0,1,1,5,2,1,4,3,4,0,2,2,2,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,5,2,1,4,3,4,0,2,2,2,1,1,1,0,0,1,0
0,0,0,55,2,0,1,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,1
0,1,0,80,1,4,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
0,1,0,80,2,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
0,1,0,80,2,2,1,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
0,1,0,80,3,0,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
0,1,0,55,2,4,1,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
0,3,0,80,1,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,1
0,3,0,80,1,1,1,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,1
0,3,0,80,1,3,0,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,0
0,3,0,80,1,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
1,0,0,55,3,3,1,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,1,0,1
1,0,0,55,3,1,1,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,1
1,0,0,80,3,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,0
2,0,0,55,0,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,1,0,1,0
2,0,0,55,0,3,1,0,1,0,0,2,2,6,0,1,2,2,1,1,1,1,0,1,1
2,0,0,80,0,1,1,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,0
2,0,0,80,0,4,0,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,1,0,1
2,0,0,55,0,0,1,0,1,0,0,2,2,6,0,1,2,2,1,1,0,0,0,1,1
2,0,0,55,0,2,0,0,1,0,0,2,2,6,0,1,2,2,1,1,1,0,0,1,0
0,0,0,55,2,0,1,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,0,1,1
0,1,0,80,1,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,0,1,1
0,1,0,80,1,4,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
0,1,0,80,2,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
0,1,0,80,2,2,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
0,1,0,80,3,0,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
0,1,0,55,2,4,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
0,2,0,80,1,0,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
0,2,0,80,1,4,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
0,2,0,80,1,3,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
0,2,0,80,2,0,1,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,0,1,0
0,2,0,55,2,0,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
0,2,0,55,3,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
1,0,0,55,3,3,1,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,1,0,1
1,0,0,55,3,1,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,1
1,0,0,80,3,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,0,1,0
2,0,0,55,0,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,1,0,1,0
2,0,0,55,0,3,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,1,0,1,0
2,0,0,80,0,1,1,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
2,0,0,80,0,4,0,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,1,0,1
2,0,0,55,0,0,1,1,3,2,1,4,9,8,1,2,3,3,3,1,0,0,0,1,0
2,0,0,55,0,2,0,1,3,2,1,4,9,8,1,2,3,3,3,1,1,0,0,1,0
0,0,0,55,2,0,1,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,0,1,1
0,1,0,80,1,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,0,1,1
0,1,0,80,1,4,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
0,1,0,80,2,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,1
0,1,0,80,2,2,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
0,1,0,80,3,0,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,1
0,1,0,55,2,4,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,1
0,2,0,80,1,0,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
0,2,0,80,1,4,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,1
0,2,0,80,1,3,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
0,2,0,80,2,0,1,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,0,1,1
0,2,0,55,2,0,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,1
0,2,0,55,3,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
1,0,0,55,3,3,1,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,1,0,0
1,0,0,55,3,1,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
1,0,0,80,3,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,0,1,0
2,0,0,55,0,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,1,0,1,1
2,0,0,55,0,3,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,1,0,1,0
2,0,0,80,0,1,1,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
2,0,0,80,0,4,0,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,1,0,1
2,0,0,55,0,0,1,0,3,2,1,1,10,3,0,1,3,3,1,1,0,0,0,1,1
2,0,0,55,0,2,0,0,3,2,1,1,10,3,0,1,3,3,1,1,1,0,0,1,0
0,0,0,55,2,0,1,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,1
0,1,0,80,1,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
0,1,0,80,1,3,1,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,1
0,1,0,80,1,4,0,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,1
0,1,0,80,2,2,1,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
0,1,0,80,2,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,0
0,1,0,80,2,2,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,0
0,1,0,80,2,0,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,1
0,1,0,80,3,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
0,1,0,80,3,0,0,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,1
0,1,0,55,2,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
0,1,0,55,2,4,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,1
0,0,0,55,1,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
1,0,0,55,3,3,1,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,1,0,1
1,0,0,55,3,1,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,0
1,0,0,80,3,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,0
2,0,0,55,0,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,1,1,0,1,0
2,0,0,55,0,3,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,1,0,1,1
2,0,0,80,0,1,1,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,1
2,0,0,80,0,4,0,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,1,0,0
2,0,0,55,0,0,1,0,1,1,0,1,2,8,2,0,2,2,3,1,0,0,0,1,1
2,0,0,55,0,2,0,0,1,1,0,1,2,8,2,0,2,2,3,1,1,0,0,1,0
0,0,0,55,2,0,1,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,1
0,1,0,80,2,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,0
0,1,0,80,3,0,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,1
0,1,0,55,2,4,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,1
0,3,0,80,1,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,1
0,3,0,80,1,1,1,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,1
0,3,0,80,1,3,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,0
0,3,0,80,1,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,1
0,3,0,80,3,0,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,1
0,3,0,80,3,3,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,0
1,0,0,55,3,3,1,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,1,0,1
1,0,0,55,3,1,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,0
1,0,0,80,3,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,0,1,0
2,0,0,55,0,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,1,0,1,1
2,0,0,55,0,3,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,1,0,1,1
2,0,0,80,0,1,1,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,1
2,0,0,80,0,4,0,1,7,2,0,1,11,4,0,1,1,2,1,1,0,0,1,0,1
2,0,0,55,0,2,0,1,7,2,0,1,11,4,0,1,1,2,1,1,1,0,0,1,0
0,0,0,55,2,0,1,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
0,1,0,80,1,3,1,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
0,1,0,80,2,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,1
0,1,0,80,2,0,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,1
0,1,0,80,3,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,0
0,1,0,80,3,0,0,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,0
0,1,0,55,2,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,0
0,1,0,55,2,4,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,1
0,0,0,55,1,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,0
1,0,0,55,3,3,1,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,1,0,0
1,0,0,55,3,1,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,1
1,0,0,80,3,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,1,1,0,1,0
2,0,0,55,0,3,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,1,0,1,1
2,0,0,80,0,1,1,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,1
2,0,0,80,0,4,0,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,1,0,0
2,0,0,55,0,0,1,1,2,1,0,1,9,4,0,2,2,1,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,2,1,0,1,9,4,0,2,2,1,1,1,1,0,0,1,0
0,0,0,55,2,0,1,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,1
0,1,0,80,1,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,0
0,1,0,80,1,3,1,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,0
0,1,0,80,1,4,0,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,1,0,80,2,2,1,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,1
0,1,0,80,2,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,1,0,80,2,2,1,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,1,0,80,2,0,1,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,1,0,80,3,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,0
0,1,0,80,3,0,0,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,1,0,55,2,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,1
0,1,0,55,2,4,1,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,0,0,55,1,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,1
1,0,0,55,3,3,1,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,1,0,1
1,0,0,55,3,1,1,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
1,0,0,80,3,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,0
2,0,0,55,0,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,1,1,0,1,1
2,0,0,80,0,1,1,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
2,0,0,80,0,4,0,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,1,0,1
2,0,0,55,0,0,1,1,3,1,1,3,7,4,4,4,4,4,4,1,0,0,0,1,1
2,0,0,55,0,2,0,1,3,1,1,3,7,4,4,4,4,4,4,1,1,0,0,1,1
0,0,0,55,2,0,1,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
0,1,0,80,1,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
0,1,0,80,1,3,1,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,0
0,1,0,80,1,4,0,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,1,0,80,2,2,1,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
0,1,0,80,2,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,1,0,80,2,2,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,1,0,80,2,0,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,1,0,80,3,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
0,1,0,80,3,0,0,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,1,0,55,2,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
0,1,0,55,2,4,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,0,0,55,1,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
1,0,0,55,3,3,1,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,1,0,0
1,0,0,55,3,1,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,0
1,0,0,80,3,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,0
2,0,0,55,0,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,1,1,0,1,1
2,0,0,55,0,3,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,1,0,1,0
2,0,0,80,0,1,1,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,0
2,0,0,80,0,4,0,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,1,0,1
2,0,0,55,0,0,1,1,2,1,0,0,0,7,0,2,3,1,0,1,0,0,0,1,1
2,0,0,55,0,2,0,1,2,1,0,0,0,7,0,2,3,1,0,1,1,0,0,1,1
0,0,0,55,2,0,1,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,1,0,80,2,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,1,0,80,2,2,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,1,0,80,3,0,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,1,0,55,2,4,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,2,0,80,1,0,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,0
0,2,0,80,1,4,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,0
0,2,0,80,1,3,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,2,0,80,2,0,1,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,0,1,1
0,2,0,55,2,0,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
0,2,0,55,3,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,0
1,0,0,55,3,3,1,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,1,0,1
1,0,0,55,3,1,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
1,0,0,80,3,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,1,0,1,0
2,0,0,55,0,3,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,1,0,1,1
2,0,0,80,0,1,1,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,1
2,0,0,80,0,4,0,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,1,0,1
2,0,0,55,0,0,1,1,7,2,1,4,6,8,2,2,3,3,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,7,2,1,4,6,8,2,2,3,3,1,1,1,0,0,1,0
0,0,0,55,2,0,1,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,1
0,1,0,80,1,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,1
0,1,0,80,1,3,1,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,0
0,1,0,80,1,4,0,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
0,1,0,80,2,2,1,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,0
0,1,0,80,2,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,0
0,1,0,80,2,2,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,0
0,1,0,80,2,0,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
0,1,0,80,3,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,0
0,1,0,80,3,0,0,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
0,1,0,55,2,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,1
0,1,0,55,2,4,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
0,0,0,55,1,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,1
1,0,0,55,3,3,1,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,1,0,0
1,0,0,55,3,1,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
1,0,0,80,3,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,0
2,0,0,55,0,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,1,1,0,1,0
2,0,0,55,0,3,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,1,0,1,0
2,0,0,80,0,1,1,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,1
2,0,0,80,0,4,0,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,1,0,0
2,0,0,55,0,0,1,0,6,1,0,1,8,3,0,1,1,1,0,1,0,0,0,1,1
2,0,0,55,0,2,0,0,6,1,0,1,8,3,0,1,1,1,0,1,1,0,0,1,0
0,0,0,55,2,0,1,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,80,1,3,1,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,80,2,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
0,1,0,80,2,2,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
0,1,0,80,2,0,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
0,1,0,80,3,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,80,3,0,0,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,0
0,1,0,55,2,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
0,1,0,55,2,4,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
0,0,0,55,1,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
1,0,0,55,3,3,1,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,1,0,1
1,0,0,55,3,1,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
1,0,0,80,3,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,1,1,0,1,1
2,0,0,55,0,3,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,1,0,1,1
2,0,0,80,0,1,1,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,0
2,0,0,80,0,4,0,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,1,0,0
2,0,0,55,0,0,1,1,3,1,0,0,6,3,3,4,4,2,1,1,0,0,0,1,1
2,0,0,55,0,2,0,1,3,1,0,0,6,3,3,4,4,2,1,1,1,0,0,1,1
0,0,0,55,2,0,1,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,1
0,1,0,80,1,2,0,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,0
0,1,0,80,1,3,1,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,1
0,1,0,80,1,4,0,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,0
0,1,0,80,2,2,0,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,0
0,1,0,80,2,2,1,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,0
0,1,0,80,2,0,1,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,1
0,1,0,80,3,2,0,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,0
0,1,0,80,3,0,0,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,1
0,1,0,55,2,2,0,1,2,1,0,1,13,4,3,0,3,2,1,1,0,0,0,1,0
0,1,0,55,2,4,1,1,2,1,0,1,13,4,3,0,3,2,1,1,1,0,0,1,1
